delay,freq,condition,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,textbox.text,button.numClicks,button.timesOn,button.timesOff,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,polygon.started,polygon_2.started,key_resp.started,polygon.stopped,trial.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,beep.started,sound_1.started,sound_1.stopped,beep.stopped,response.started,text.started,textbox.started,button.started,response.stopped,trials.textbox.text,trials.button.numClicks,trials.button.timesOn,trials.button.timesOff,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart
0.7,1000,expected,150,6,12,space,2.3132553,None,200,1,[2.539293000008911],[2.53931220000959],12,6,150,8,770.4809533,,770.4667545,770.4809533,771.482095,771.482095,771.482095,773.7995303,space,2.3132553,None,773.8006683,774.4988301,774.8126622,774.7966382,774.7976848,774.8126622,774.8126622,774.8126622,777.3525369,200,1,[2.539293000008911],[2.53931220000959],P1,1,2025-11-14_11h38.40.092,Intentional Binding PSY310 Bhumika Bajaj AU2320057,,2025.1.1,59.98778648,2025-11-14 13h03.41.428781 +0530
0.1,400,unexp,151,7,12,space,0.3286675,None,300,1,[2.679439400002593],[2.6794565000163857],12,7,151,0,777.3641218,,777.3529039,777.3641218,778.3652417,778.3652417,778.3652417,778.6997185,space,0.3286675,None,778.7006867,778.798879,779.1023512,779.0934703,779.094132,779.1023512,779.1023512,779.1023512,781.7823059,300,1,[2.679439400002593],[2.6794565000163857],P1,1,2025-11-14_11h38.40.092,Intentional Binding PSY310 Bhumika Bajaj AU2320057,,2025.1.1,59.98778648,2025-11-14 13h03.41.428781 +0530
0.4,1000,expected,152,8,12,space,0.2340822,None,400,1,[1.87910049999482],[1.8791179999825545],12,8,152,7,781.7984524,,781.782757,781.7984524,782.7823093,782.7823093,782.7985114,783.0170035,space,0.2340822,None,783.0180239,783.4318054,783.7407638,783.7276689,783.7284167,783.7407638,783.7407638,783.7407638,785.6204263,400,1,[1.87910049999482],[1.8791179999825545],P1,1,2025-11-14_11h38.40.092,Intentional Binding PSY310 Bhumika Bajaj AU2320057,,2025.1.1,59.98778648,2025-11-14 13h03.41.428781 +0530
0.4,400,unexp,153,9,12,space,0.0824709,None,500,1,[2.847707100008847],[2.847738600015873],12,9,153,1,785.6315335,,785.6209547,785.6315335,786.6319167,786.6319167,786.6319167,786.7155939,space,0.0824709,None,786.716547,787.1153456,787.4408073,787.4141798,787.4154945,787.4408073,787.4408073,787.4408073,790.2894492,500,1,[2.847707100008847],[2.847738600015873],P1,1,2025-11-14_11h38.40.092,Intentional Binding PSY310 Bhumika Bajaj AU2320057,,2025.1.1,59.98778648,2025-11-14 13h03.41.428781 +0530
0.4,1000,expected,154,10,12,space,0.2306568,None,600,1,[2.5873158000176772],[2.5873333000054117],12,10,154,4,790.2971976,,790.2901027,790.2971976,791.2981097,791.2981097,791.2981097,791.5319813,space,0.2306568,None,791.5331586,791.9474134,792.2607466,792.2466043,792.2473472,792.2607466,792.2607466,792.2607466,794.8486464,600,1,[2.5873158000176772],[2.5873333000054117],P1,1,2025-11-14_11h38.40.092,Intentional Binding PSY310 Bhumika Bajaj AU2320057,,2025.1.1,59.98778648,2025-11-14 13h03.41.428781 +0530
0.7,1000,expected,155,11,12,space,0.3315524,None,700,1,[1.8249605000019073],[1.8249785999942105],12,11,155,5,794.8640628,,794.8491431,794.8640628,795.8652937,795.8652937,795.8652937,796.1983845,space,0.3315524,None,796.199366,796.898393,797.2073262,797.1937122,797.1945074,797.2073262,797.2073262,797.2073262,799.0328091,700,1,[1.8249605000019073],[1.8249785999942105],P1,1,2025-11-14_11h38.40.092,Intentional Binding PSY310 Bhumika Bajaj AU2320057,,2025.1.1,59.98778648,2025-11-14 13h03.41.428781 +0530
0.4,1000,expected,156,0,13,space,0.3449368,None,800,1,[6.602018000005046],[6.602028399996925],13,0,156,10,799.0480579,,799.0332109,799.0480579,800.0479568,800.0479568,800.0479568,800.3991223,space,0.3449368,None,800.400111,800.8141182,801.1291374,801.1144917,801.1152125,801.1291374,801.1291374,801.1291374,807.731626,800,1,[6.602018000005046],[6.602028399996925],P1,1,2025-11-14_11h38.40.092,Intentional Binding PSY310 Bhumika Bajaj AU2320057,,2025.1.1,59.98778648,2025-11-14 13h03.41.428781 +0530
0.7,1000,expected,157,1,13,space,0.287725,None,900,1,[1.7155533999903128],[1.7155726999917533],13,1,157,5,807.7477462,,807.7320852,807.7477462,808.7319401,808.7319401,808.74796,809.0322255,space,0.287725,None,809.0332759,809.7313547,810.0368115,810.0233207,810.0239511,810.0368115,810.0368115,810.0368115,811.7530105,900,1,[1.7155533999903128],[1.7155726999917533],P1,1,2025-11-14_11h38.40.092,Intentional Binding PSY310 Bhumika Bajaj AU2320057,,2025.1.1,59.98778648,2025-11-14 13h03.41.428781 +0530
0.7,1000,expected,158,2,13,space,0.1290767,None,20,1,[2.2543803000007756],[2.2543909000232816],13,2,158,8,811.7638694,,811.7534939,811.7638694,812.7645151,812.7645151,812.7645151,812.8988441,space,0.1290767,None,812.8998478,813.5983105,813.912011,813.8979758,813.8987209,813.912011,813.912011,813.912011,816.1667842,20,1,[2.2543803000007756],[2.2543909000232816],P1,1,2025-11-14_11h38.40.092,Intentional Binding PSY310 Bhumika Bajaj AU2320057,,2025.1.1,59.98778648,2025-11-14 13h03.41.428781 +0530
0.4,1000,expected,159,3,13,space,0.1384141,None,243,1,[1.5710108999919612],[1.571029799990356],13,3,159,7,816.1806101,,816.1671195,816.1806101,817.1807128,817.1807128,817.1807128,817.3311034,space,0.1384141,None,817.3321278,817.7318466,818.0601966,818.0314211,818.0330438,818.0601966,818.0601966,818.0601966,819.6318354,243,1,[1.5710108999919612],[1.571029799990356],P1,1,2025-11-14_11h38.40.092,Intentional Binding PSY310 Bhumika Bajaj AU2320057,,2025.1.1,59.98778648,2025-11-14 13h03.41.428781 +0530
0.7,400,unexp,160,4,13,space,0.2478542,None,546,1,[2.0436003000068013],[2.0436112000024877],13,4,160,2,819.6484699,,819.6326806,819.6484699,820.631368,820.631368,820.6479313,820.881418,space,0.2478542,None,820.8853635,821.580983,821.8897515,821.8752161,821.8761908,821.8897515,821.8897515,821.8897515,823.9338066,546,1,[2.0436003000068013],[2.0436112000024877],P1,1,2025-11-14_11h38.40.092,Intentional Binding PSY310 Bhumika Bajaj AU2320057,,2025.1.1,59.98778648,2025-11-14 13h03.41.428781 +0530
0.4,1000,expected,161,5,13,space,0.2816157,None,876,1,[2.055474000022514],[2.0554878000111785],13,5,161,4,823.9472873,,823.9341896,823.9472873,824.9475531,824.9475531,824.9475531,825.2316626,space,0.2816157,None,825.232816,825.6309205,825.9423787,825.9287388,825.9295054,825.9423787,825.9423787,825.9423787,827.9983291,876,1,[2.055474000022514],[2.0554878000111785],P1,1,2025-11-14_11h38.40.092,Intentional Binding PSY310 Bhumika Bajaj AU2320057,,2025.1.1,59.98778648,2025-11-14 13h03.41.428781 +0530
0.1,1000,expected,162,6,13,space,0.1937329,None,875,1,[4.227575099997921],[4.227588599984301],13,6,162,6,828.0138948,,827.9987761,828.0138948,828.9974058,828.9974058,829.0145589,829.1989433,space,0.1937329,None,829.1999504,829.2988438,829.6211847,829.5966495,829.6007196,829.6211847,829.6211847,829.6211847,833.8495807,875,1,[4.227575099997921],[4.227588599984301],P1,1,2025-11-14_11h38.40.092,Intentional Binding PSY310 Bhumika Bajaj AU2320057,,2025.1.1,59.98778648,2025-11-14 13h03.41.428781 +0530
0.1,1000,expected,163,7,13,space,1.7845491,None,897,1,[1.935727100004442],[1.9357389000069816],13,7,163,9,833.8644795,,833.8500292,833.8644795,834.8646551,834.8646551,834.8646551,836.6653564,space,1.7845491,None,836.6663518,836.764476,837.0972746,837.0642577,837.0654115,837.0972746,837.0972746,837.0972746,839.0334715,897,1,[1.935727100004442],[1.9357389000069816],P1,1,2025-11-14_11h38.40.092,Intentional Binding PSY310 Bhumika Bajaj AU2320057,,2025.1.1,59.98778648,2025-11-14 13h03.41.428781 +0530
0.1,1000,expected,164,8,13,space,1.221863,None,564,1,[2.771303900022758],[2.7713159000268206],13,8,164,3,839.0476922,,839.0338431,839.0476922,840.0479743,840.0479743,840.0479743,841.2821408,space,1.221863,None,841.2831418,841.381389,841.6972955,841.6841543,841.6850016,841.6972955,841.6972955,841.6972955,844.4690685,564,1,[2.771303900022758],[2.7713159000268206],P1,1,2025-11-14_11h38.40.092,Intentional Binding PSY310 Bhumika Bajaj AU2320057,,2025.1.1,59.98778648,2025-11-14 13h03.41.428781 +0530
0.7,1000,expected,165,9,13,space,0.3189427,None,345,1,[3.635855400003493],[3.6358714000089094],13,9,165,11,844.4804844,,844.4693982,844.4804844,845.4807523,845.4807523,845.4807523,845.8143615,space,0.3189427,None,845.8153363,846.5137513,846.8291221,846.8141213,846.8151434,846.8291221,846.8291221,846.8291221,850.4654808,345,1,[3.635855400003493],[3.6358714000089094],P1,1,2025-11-14_11h38.40.092,Intentional Binding PSY310 Bhumika Bajaj AU2320057,,2025.1.1,59.98778648,2025-11-14 13h03.41.428781 +0530
0.1,400,unexp,166,10,13,space,0.0029374,None,986,1,[2.920752399979392],[2.9207641999819316],13,10,166,0,850.4816526,,850.4659341,850.4816526,851.4805953,851.4805953,851.4805953,851.4977177,space,0.0029374,None,851.4988423,851.5975824,851.9099312,851.8960448,851.8967929,851.9099312,851.9099312,851.9099312,854.8310721,986,1,[2.920752399979392],[2.9207641999819316],P1,1,2025-11-14_11h38.40.092,Intentional Binding PSY310 Bhumika Bajaj AU2320057,,2025.1.1,59.98778648,2025-11-14 13h03.41.428781 +0530
0.4,400,unexp,167,11,13,space,0.3118146,None,657,1,[3.301245300011942],[3.301264900015667],13,11,167,1,854.847148,,854.8314415,854.847148,855.8309965,855.8309965,855.8481295,856.1483644,space,0.3118146,None,856.1493719,856.5637537,856.8802127,856.8657349,856.8664545,856.8802127,856.8802127,856.8802127,860.18221,657,1,[3.301245300011942],[3.301264900015667],P1,1,2025-11-14_11h38.40.092,Intentional Binding PSY310 Bhumika Bajaj AU2320057,,2025.1.1,59.98778648,2025-11-14 13h03.41.428781 +0530
0.7,400,unexp,168,0,14,space,0.1843086,None,987,1,[3.0066208000062034],[3.0066346999956295],14,0,168,2,860.1981664,,860.1826603,860.1981664,861.1970149,861.1970149,861.1970149,861.398143,space,0.1843086,None,861.3991536,862.0973754,862.4098868,862.3985338,862.399226,862.4098868,862.4098868,862.4098868,865.41698,987,1,[3.0066208000062034],[3.0066346999956295],P1,1,2025-11-14_11h38.40.092,Intentional Binding PSY310 Bhumika Bajaj AU2320057,,2025.1.1,59.98778648,2025-11-14 13h03.41.428781 +0530
0.7,1000,expected,169,1,14,space,1.7289183,None,546,1,[2.711703299981309],[2.711712499993155],14,1,169,8,865.430098,,865.417341,865.430098,866.4313301,866.4313301,866.4313301,868.1650988,space,1.7289183,None,868.1660542,868.8801095,869.1872524,869.1735105,869.1741871,869.1872524,869.1872524,869.1872524,871.8992723,546,1,[2.711703299981309],[2.711712499993155],P1,1,2025-11-14_11h38.40.092,Intentional Binding PSY310 Bhumika Bajaj AU2320057,,2025.1.1,59.98778648,2025-11-14 13h03.41.428781 +0530
0.1,1000,expected,170,2,14,space,1.2202073,None,768,1,[3.243166000000201],[3.2431803999934345],14,2,170,9,871.9132909,,871.8995306,871.9132909,872.9134561,872.9134561,872.9134561,874.1483484,space,1.2202073,None,874.1493437,874.2475365,874.5574731,874.544233,874.544974,874.5574731,874.5574731,874.5574731,877.8010764,768,1,[3.243166000000201],[3.2431803999934345],P1,1,2025-11-14_11h38.40.092,Intentional Binding PSY310 Bhumika Bajaj AU2320057,,2025.1.1,59.98778648,2025-11-14 13h03.41.428781 +0530
0.4,1000,expected,171,3,14,space,0.2014872,None,657,1,[3.068798299995251],[3.068808000010904],14,3,171,4,877.8136196,,877.8014967,877.8136196,878.8136831,878.8136831,878.8136831,879.0158754,space,0.2014872,None,879.0170178,879.4313013,879.7466849,879.7309213,879.732178,879.7466849,879.7466849,879.7466849,882.8158169,657,1,[3.068798299995251],[3.068808000010904],P1,1,2025-11-14_11h38.40.092,Intentional Binding PSY310 Bhumika Bajaj AU2320057,,2025.1.1,59.98778648,2025-11-14 13h03.41.428781 +0530
0.4,1000,expected,172,4,14,space,1.9918029,None,768,1,[1.8564918000192847],[1.8565041000256315],14,4,172,10,882.8300483,,882.8161656,882.8300483,883.8315036,883.8315036,883.8315036,885.832666,space,1.9918029,None,885.8348667,886.2475079,886.5753253,886.5479774,886.5495481,886.5753253,886.5753253,886.5753253,888.4324261,768,1,[1.8564918000192847],[1.8565041000256315],P1,1,2025-11-14_11h38.40.092,Intentional Binding PSY310 Bhumika Bajaj AU2320057,,2025.1.1,59.98778648,2025-11-14 13h03.41.428781 +0530
0.1,400,unexp,173,5,14,space,2.847631,None,800,1,[1.8564918000192847],[1.8565041000256315],14,5,173,0,888.4474666,,888.4327909,888.4474666,889.4475516,889.4475516,889.4475516,890.1140889,space,0.6570094,None,890.1150561,890.2141599,890.5462518,890.5142011,890.51548,890.5462518,890.5462518,890.5462518,888.4324261,800,1,[3.068798299995251],[2.711712499993155],P1,1,2025-11-14_11h38.40.093,Intentional Binding PSY310 Bhumika Bajaj AU2320057,,2025.1.1,59.98778648,2025-11-14 13h03.41.428781 +0531
0.1,1000,expected,174,0,0,space,11.4514897,None,200,1,[3.958006500004558],[3.958015800002613],0,0,0,3,0.02746,,0.0230072,0.02746,1.0008368,1.0008368,1.0332928,12.4744519,space,11.4514897,None,12.4758154,12.58366117,12.9257844,12.8873232,12.8887545,12.9257844,12.9257844,12.9257844,16.8841405,200,1,[3.958006500004558],[3.958015800002613],P1,1,2025-11-14_11h38.40.094,Intentional Binding PSY310 Bhumika Bajaj AU2320057,,2025.1.1,59.98778648,2025-11-14 13h03.41.428781 +0532
0.4,400,unexp,175,1,0,space,20.5766199,None,300,1,[2.8620268999948166],[2.8620392000011634],0,1,1,1,16.8996458,,16.8843778,16.8996458,17.8998504,17.8998504,17.8998504,38.4843317,space,20.5766199,None,38.485485,38.90053367,39.2058941,39.1965186,39.1971341,39.2058941,39.2058941,39.2058941,42.0682999,300,1,[2.8620268999948166],[2.8620392000011634],P1,1,2025-11-14_11h38.40.095,Intentional Binding PSY310 Bhumika Bajaj AU2320057,,2025.1.1,59.98778648,2025-11-14 13h03.41.428781 +0533
0.7,1000,expected,176,2,0,space,48.7283156,None,700,1,[2.209113499993691],[2.2091276999999536],0,2,2,11,42.0819244,,42.0686205,42.0819244,43.0834145,43.0834145,43.0834145,91.817084,space,48.7283156,None,91.8188731,92.53310907,92.8570702,92.8281285,92.8294044,92.8570702,92.8570702,92.8570702,95.0667556,700,1,[2.209113499993691],[2.2091276999999536],P1,1,2025-11-14_11h38.40.096,Intentional Binding PSY310 Bhumika Bajaj AU2320057,,2025.1.1,59.98778648,2025-11-14 13h03.41.428781 +0534
0.7,1000,expected,177,3,0,space,40.9246458,None,500,1,[2.805886799993459],[2.8059018999920227],0,3,3,5,95.0819144,,95.0675087,95.0819144,96.0827168,96.0827168,96.0827168,137.0170617,space,40.9246458,None,137.0180746,137.7326316,138.0438717,138.0288423,138.0301163,138.0438717,138.0438717,138.0438717,140.8504,500,1,[2.805886799993459],[2.8059018999920227],P1,1,2025-11-14_11h38.40.097,Intentional Binding PSY310 Bhumika Bajaj AU2320057,,2025.1.1,59.98778648,2025-11-14 13h03.41.428781 +0535
0.4,1000,expected,178,4,0,space,0.8283323,None,400,1,[1.0842363999981899],[1.0842440999986138],0,4,4,10,140.8648984,,140.8508193,140.8648984,141.8643989,141.8643989,141.8643989,142.6990561,space,0.8283323,None,142.7001797,143.0981678,143.4146122,143.4008296,143.4015586,143.4146122,143.4146122,143.4146122,144.499171,400,1,[1.0842363999981899],[1.0842440999986138],P1,1,2025-11-14_11h38.40.098,Intentional Binding PSY310 Bhumika Bajaj AU2320057,,2025.1.1,59.98778648,2025-11-14 13h03.41.428781 +0536
0.1,400,unexp,179,5,0,space,0.4186957,None,300,1,[1.7528468999953475],[1.7528611000016099],0,5,5,0,144.5144764,,144.4995541,144.5144764,145.4980833,145.4980833,145.516449,145.9334672,space,0.4186957,None,145.9344578,146.048499,146.3626296,146.3503526,146.3510947,146.3626296,146.3626296,146.3626296,148.116183,300,1,[1.7528468999953475],[1.7528611000016099],P1,1,2025-11-14_11h38.40.099,Intentional Binding PSY310 Bhumika Bajaj AU2320057,,2025.1.1,59.98778648,2025-11-14 13h03.41.428781 +0537
0.7,400,unexp,180,6,0,space,4.9233223,None,400,1,[2.3589887999987695],[2.3589991999906488],0,6,6,2,148.1322733,,148.116578,148.1322733,149.115195,149.115195,149.1327787,154.0495899,space,4.9233223,None,154.0505694,154.765254,155.0905827,155.0624628,155.0637401,155.0905827,155.0905827,155.0905827,157.4500757,400,1,[2.3589887999987695],[2.3589991999906488],P1,1,2025-11-14_11h38.40.100,Intentional Binding PSY310 Bhumika Bajaj AU2320057,,2025.1.1,59.98778648,2025-11-14 13h03.41.428781 +0538
0.4,1000,expected,181,7,0,space,0.4756849,None,500,1,[2.0038987000007182],[2.0039130999939516],0,7,7,7,157.4653085,,157.4503852,157.4653085,158.4657929,158.4657929,158.4657929,158.9489074,space,0.4756849,None,158.9498974,159.3488902,159.6633209,159.6481063,159.6488694,159.6633209,159.6633209,159.6633209,161.667983,500,1,[2.0038987000007182],[2.0039130999939516],P1,1,2025-11-14_11h38.40.101,Intentional Binding PSY310 Bhumika Bajaj AU2320057,,2025.1.1,59.98778648,2025-11-14 13h03.41.428781 +0539
0.1,1000,expected,182,8,0,space,7.2016462,None,200,1,[1.8278163000068162],[1.827830599999288],0,8,8,6,161.6810213,,161.6684257,161.6810213,162.6822111,162.6822111,162.6822111,169.8999841,space,7.2016462,None,169.9018116,170.0156006,170.3379134,170.3101411,170.311585,170.3379134,170.3379134,170.3379134,172.1662995,200,1,[1.8278163000068162],[1.827830599999288],P1,1,2025-11-14_11h38.40.102,Intentional Binding PSY310 Bhumika Bajaj AU2320057,,2025.1.1,59.98778648,2025-11-14 13h03.41.428781 +0540
0.4,1000,expected,183,9,0,space,0.6291872,None,400,1,[1.723004800005583],[1.723014500006684],0,9,9,4,172.1809426,,172.1666209,172.1809426,173.1820336,173.1820336,173.1820336,173.8164361,space,0.6291872,None,173.8184858,174.2332834,174.5424551,174.5291992,174.5299719,174.5424551,174.5424551,174.5424551,176.266556,400,1,[1.723004800005583],[1.723014500006684],P1,1,2025-11-14_11h38.40.103,Intentional Binding PSY310 Bhumika Bajaj AU2320057,,2025.1.1,59.98778648,2025-11-14 13h03.41.428781 +0541
0.1,1000,expected,184,10,0,space,0.9826413,None,500,1,[1.873510499994154],[1.8735186999983853],0,10,10,9,176.2816632,,176.2668793,176.2816632,177.2654537,177.2654537,177.2822954,178.2499029,space,0.9826413,None,178.2519049,178.3652122,178.6912182,178.6603367,178.6615237,178.6912182,178.6912182,178.6912182,180.5651828,500,1,[1.873510499994154],[1.8735186999983853],P1,1,2025-11-14_11h38.40.104,Intentional Binding PSY310 Bhumika Bajaj AU2320057,,2025.1.1,59.98778648,2025-11-14 13h03.41.428781 +0542
0.7,1000,expected,185,11,0,space,2.1477807,None,600,1,[1.4108014999947045],[1.4108121000026586],0,11,11,8,180.5810339,,180.565617,180.5810339,181.5652158,181.5652158,181.581742,183.7161594,space,2.1477807,None,183.718497,184.4155327,184.7378978,184.7106515,184.7118102,184.7378978,184.7378978,184.7378978,186.1492041,600,1,[1.4108014999947045],[1.4108121000026586],P1,1,2025-11-14_11h38.40.105,Intentional Binding PSY310 Bhumika Bajaj AU2320057,,2025.1.1,59.98778648,2025-11-14 13h03.41.428781 +0543
0.7,1000,expected,186,0,1,space,0.9815344,None,300,1,[6.219549100002041],[6.219568100001197],1,0,12,11,186.164479,,186.1498119,186.164479,187.1648125,187.1648125,187.1648125,188.1489953,space,0.9815344,None,188.1502147,188.8484642,189.1790904,189.1500016,189.1511205,189.1790904,189.1790904,189.1790904,195.3993388,300,1,[6.219549100002041],[6.219568100001197],P1,1,2025-11-14_11h38.40.106,Intentional Binding PSY310 Bhumika Bajaj AU2320057,,2025.1.1,59.98778648,2025-11-14 13h03.41.428781 +0544
0.1,400,unexp,187,1,1,space,84.6815892,None,300,1,[5.67555440000433],[5.675565700003062],1,1,13,0,195.4149491,,195.3998054,195.4149491,196.4144824,196.4144824,196.4144824,281.0982606,space,84.6815892,None,281.0990058,281.2143527,281.5411486,281.5113537,281.512606,281.5411486,281.5411486,281.5411486,287.2179184,300,1,[5.67555440000433],[5.675565700003062],P1,1,2025-11-14_11h38.40.107,Intentional Binding PSY310 Bhumika Bajaj AU2320057,,2025.1.1,59.98778648,2025-11-14 13h03.41.428781 +0545
0.7,1000,expected,188,2,1,space,4.2670815,None,600,1,[1.45959959999891],[1.4596133000013651],1,2,14,8,287.2302036,,287.2182449,287.2302036,288.2308564,288.2308564,288.2308564,292.5154544,space,4.2670815,None,292.5174061,293.2314854,293.5555678,293.5282584,293.5294458,293.5555678,293.5555678,293.5555678,295.0157163,600,1,[1.45959959999891],[1.4596133000013651],P1,1,2025-11-14_11h38.40.108,Intentional Binding PSY310 Bhumika Bajaj AU2320057,,2025.1.1,59.98778648,2025-11-14 13h03.41.428781 +0546
0.4,1000,expected,189,3,1,space,3.4278881,None,500,1,[1.6088280999974813],[1.6088367000047583],1,3,15,7,295.0304298,,295.0160252,295.0304298,296.0310211,296.0310211,296.0310211,299.464956,space,3.4278881,None,299.466039,299.8643594,300.1715381,300.1586295,300.1593851,300.1715381,300.1715381,300.1715381,301.780727,500,1,[1.6088280999974813],[1.6088367000047583],P1,1,2025-11-14_11h38.40.109,Intentional Binding PSY310 Bhumika Bajaj AU2320057,,2025.1.1,59.98778648,2025-11-14 13h03.41.428781 +0547
